date,ail,gas_price,price,peak_or_not,season
2021-01-17 00:00:00,9373,2.645,37.57,OFF PEAK,WINTER
2021-01-17 01:00:00,9278,2.645,30.59,OFF PEAK,WINTER
2021-01-17 02:00:00,9226,2.645,36.53,OFF PEAK,WINTER
2021-01-17 03:00:00,9229,2.645,36.53,OFF PEAK,WINTER
2021-01-17 04:00:00,9258,2.645,35.85,OFF PEAK,WINTER
2021-01-17 05:00:00,9343,2.645,39.82,OFF PEAK,WINTER
2021-01-17 06:00:00,9471,2.645,39.95,OFF PEAK,WINTER
2021-01-17 07:00:00,9662,2.645,38.2,ON PEAK,WINTER
2021-01-17 08:00:00,9898,2.645,39.83,ON PEAK,WINTER
2021-01-17 09:00:00,10011,2.645,40.02,ON PEAK,WINTER
2021-01-17 10:00:00,10148,2.645,40.02,ON PEAK,WINTER
2021-01-17 11:00:00,10261,2.645,39.99,ON PEAK,WINTER
2021-01-17 12:00:00,10254,2.645,40.02,ON PEAK,WINTER
2021-01-17 13:00:00,10244,2.645,39.95,ON PEAK,WINTER
2021-01-17 14:00:00,10245,2.645,39.89,ON PEAK,WINTER
2021-01-17 15:00:00,10265,2.645,43.26,ON PEAK,WINTER
2021-01-17 16:00:00,10481,2.645,45.64,ON PEAK,WINTER
2021-01-17 17:00:00,10818,2.645,47.83,ON PEAK,WINTER
2021-01-17 18:00:00,10656,2.645,39.78,ON PEAK,WINTER
2021-01-17 19:00:00,10515,2.645,40.65,ON PEAK,WINTER
2021-01-17 20:00:00,10366,2.645,39.88,ON PEAK,WINTER
2021-01-17 21:00:00,10107,2.645,39.83,ON PEAK,WINTER
2021-01-17 22:00:00,9840,2.645,39.8,ON PEAK,WINTER
2021-01-17 23:00:00,9571,2.645,39.73,OFF PEAK,WINTER
2021-01-18 00:00:00,9350,2.73,39.7,OFF PEAK,WINTER
2021-01-18 01:00:00,9268,2.73,39.66,OFF PEAK,WINTER
2021-01-18 02:00:00,9194,2.73,39.69,OFF PEAK,WINTER
2021-01-18 03:00:00,9194,2.73,42.55,OFF PEAK,WINTER
2021-01-18 04:00:00,9290,2.73,46.93,OFF PEAK,WINTER
2021-01-18 05:00:00,9463,2.73,47.11,OFF PEAK,WINTER
2021-01-18 06:00:00,9771,2.73,159.03,OFF PEAK,WINTER
2021-01-18 07:00:00,10218,2.73,136.7,ON PEAK,WINTER
2021-01-18 08:00:00,10474,2.73,296.36,ON PEAK,WINTER
2021-01-18 09:00:00,10447,2.73,151.62,ON PEAK,WINTER
2021-01-18 10:00:00,10531,2.73,62.19,ON PEAK,WINTER
2021-01-18 11:00:00,10640,2.73,48.48,ON PEAK,WINTER
2021-01-18 12:00:00,10671,2.73,57.38,ON PEAK,WINTER
2021-01-18 13:00:00,10624,2.73,56.04,ON PEAK,WINTER
2021-01-18 14:00:00,10621,2.73,53.56,ON PEAK,WINTER
2021-01-18 15:00:00,10621,2.73,50.23,ON PEAK,WINTER
2021-01-18 16:00:00,10761,2.73,58.62,ON PEAK,WINTER
2021-01-18 17:00:00,10981,2.73,110.0,ON PEAK,WINTER
2021-01-18 18:00:00,10831,2.73,74.31,ON PEAK,WINTER
2021-01-18 19:00:00,10728,2.73,56.31,ON PEAK,WINTER
2021-01-18 20:00:00,10546,2.73,50.52,ON PEAK,WINTER
2021-01-18 21:00:00,10321,2.73,48.83,ON PEAK,WINTER
2021-01-18 22:00:00,10047,2.73,45.08,ON PEAK,WINTER
2021-01-18 23:00:00,9814,2.73,44.83,OFF PEAK,WINTER
2021-01-19 00:00:00,9638,2.55,43.73,OFF PEAK,WINTER
2021-01-19 01:00:00,9582,2.55,40.11,OFF PEAK,WINTER
2021-01-19 02:00:00,9551,2.55,38.04,OFF PEAK,WINTER
2021-01-19 03:00:00,9569,2.55,37.02,OFF PEAK,WINTER
2021-01-19 04:00:00,9603,2.55,34.87,OFF PEAK,WINTER
2021-01-19 05:00:00,9747,2.55,31.03,OFF PEAK,WINTER
2021-01-19 06:00:00,10093,2.55,35.22,OFF PEAK,WINTER
2021-01-19 07:00:00,10538,2.55,33.84,ON PEAK,WINTER
2021-01-19 08:00:00,10673,2.55,44.55,ON PEAK,WINTER
2021-01-19 09:00:00,10652,2.55,44.52,ON PEAK,WINTER
2021-01-19 10:00:00,10680,2.55,44.55,ON PEAK,WINTER
2021-01-19 11:00:00,10719,2.55,44.51,ON PEAK,WINTER
2021-01-19 12:00:00,10715,2.55,44.45,ON PEAK,WINTER
2021-01-19 13:00:00,10655,2.55,43.44,ON PEAK,WINTER
2021-01-19 14:00:00,10605,2.55,44.28,ON PEAK,WINTER
2021-01-19 15:00:00,10582,2.55,44.39,ON PEAK,WINTER
2021-01-19 16:00:00,10658,2.55,46.97,ON PEAK,WINTER
2021-01-19 17:00:00,10817,2.55,76.37,ON PEAK,WINTER
2021-01-19 18:00:00,10655,2.55,43.75,ON PEAK,WINTER
2021-01-19 19:00:00,10477,2.55,46.99,ON PEAK,WINTER
2021-01-19 20:00:00,10117,2.55,43.14,ON PEAK,WINTER
2021-01-19 21:00:00,9860,2.55,41.19,ON PEAK,WINTER
2021-01-19 22:00:00,9639,2.55,30.72,ON PEAK,WINTER
2021-01-19 23:00:00,9461,2.55,31.03,OFF PEAK,WINTER
2021-01-20 00:00:00,9424,2.54,32.68,OFF PEAK,WINTER
2021-01-20 01:00:00,9326,2.54,34.66,OFF PEAK,WINTER
2021-01-20 02:00:00,9172,2.54,32.01,OFF PEAK,WINTER
2021-01-20 03:00:00,9186,2.54,36.07,OFF PEAK,WINTER
2021-01-20 04:00:00,9265,2.54,37.93,OFF PEAK,WINTER
2021-01-20 05:00:00,9449,2.54,38.68,OFF PEAK,WINTER
2021-01-20 06:00:00,9816,2.54,44.51,OFF PEAK,WINTER
2021-01-20 07:00:00,10307,2.54,44.26,ON PEAK,WINTER
2021-01-20 08:00:00,10521,2.54,44.78,ON PEAK,WINTER
2021-01-20 09:00:00,10527,2.54,45.72,ON PEAK,WINTER
2021-01-20 10:00:00,10558,2.54,45.86,ON PEAK,WINTER
2021-01-20 11:00:00,10636,2.54,75.13,ON PEAK,WINTER
2021-01-20 12:00:00,10618,2.54,50.59,ON PEAK,WINTER
2021-01-20 13:00:00,10590,2.54,50.66,ON PEAK,WINTER
2021-01-20 14:00:00,10545,2.54,46.59,ON PEAK,WINTER
2021-01-20 15:00:00,10612,2.54,47.77,ON PEAK,WINTER
2021-01-20 16:00:00,10746,2.54,49.64,ON PEAK,WINTER
2021-01-20 17:00:00,10991,2.54,120.94,ON PEAK,WINTER
2021-01-20 18:00:00,10899,2.54,48.98,ON PEAK,WINTER
2021-01-20 19:00:00,10738,2.54,49.13,ON PEAK,WINTER
2021-01-20 20:00:00,10626,2.54,46.69,ON PEAK,WINTER
2021-01-20 21:00:00,10406,2.54,45.64,ON PEAK,WINTER
2021-01-20 22:00:00,10117,2.54,44.91,ON PEAK,WINTER
2021-01-20 23:00:00,9881,2.54,45.1,OFF PEAK,WINTER
2021-01-21 00:00:00,9700,2.51,44.22,OFF PEAK,WINTER
2021-01-21 01:00:00,9605,2.51,42.2,OFF PEAK,WINTER
2021-01-21 02:00:00,9521,2.51,38.05,OFF PEAK,WINTER
2021-01-21 03:00:00,9503,2.51,36.71,OFF PEAK,WINTER
2021-01-21 04:00:00,9528,2.51,38.35,OFF PEAK,WINTER
2021-01-21 05:00:00,9571,2.51,38.64,OFF PEAK,WINTER
2021-01-21 06:00:00,9901,2.51,44.06,OFF PEAK,WINTER
2021-01-21 07:00:00,10363,2.51,48.41,ON PEAK,WINTER
2021-01-21 08:00:00,10567,2.51,53.83,ON PEAK,WINTER
2021-01-21 09:00:00,10584,2.51,54.08,ON PEAK,WINTER
2021-01-21 10:00:00,10591,2.51,57.67,ON PEAK,WINTER
2021-01-21 11:00:00,10602,2.51,57.34,ON PEAK,WINTER
2021-01-21 12:00:00,10626,2.51,57.34,ON PEAK,WINTER
2021-01-21 13:00:00,10589,2.51,55.62,ON PEAK,WINTER
2021-01-21 14:00:00,10619,2.51,52.22,ON PEAK,WINTER
2021-01-21 15:00:00,10619,2.51,52.22,ON PEAK,WINTER
2021-01-21 16:00:00,10707,2.51,157.32,ON PEAK,WINTER
2021-01-21 17:00:00,10827,2.51,322.67,ON PEAK,WINTER
2021-01-21 18:00:00,10804,2.51,57.34,ON PEAK,WINTER
2021-01-21 19:00:00,10664,2.51,54.73,ON PEAK,WINTER
2021-01-21 20:00:00,10474,2.51,46.14,ON PEAK,WINTER
2021-01-21 21:00:00,10249,2.51,45.02,ON PEAK,WINTER
2021-01-21 22:00:00,9977,2.51,43.39,ON PEAK,WINTER
2021-01-21 23:00:00,9725,2.51,40.86,OFF PEAK,WINTER
2021-01-22 00:00:00,9577,2.5,39.23,OFF PEAK,WINTER
2021-01-22 01:00:00,9516,2.5,39.1,OFF PEAK,WINTER
2021-01-22 02:00:00,9465,2.5,39.05,OFF PEAK,WINTER
2021-01-22 03:00:00,9477,2.5,38.7,OFF PEAK,WINTER
2021-01-22 04:00:00,9500,2.5,38.7,OFF PEAK,WINTER
2021-01-22 05:00:00,9655,2.5,40.31,OFF PEAK,WINTER
2021-01-22 06:00:00,9967,2.5,43.35,OFF PEAK,WINTER
2021-01-22 07:00:00,10450,2.5,46.43,ON PEAK,WINTER
2021-01-22 08:00:00,10713,2.5,52.63,ON PEAK,WINTER
2021-01-22 09:00:00,10682,2.5,61.84,ON PEAK,WINTER
2021-01-22 10:00:00,10662,2.5,72.43,ON PEAK,WINTER
2021-01-22 11:00:00,10663,2.5,58.43,ON PEAK,WINTER
2021-01-22 12:00:00,10604,2.5,61.44,ON PEAK,WINTER
2021-01-22 13:00:00,10596,2.5,53.13,ON PEAK,WINTER
2021-01-22 14:00:00,10561,2.5,46.66,ON PEAK,WINTER
2021-01-22 15:00:00,10604,2.5,46.56,ON PEAK,WINTER
2021-01-22 16:00:00,10768,2.5,62.96,ON PEAK,WINTER
2021-01-22 17:00:00,10996,2.5,80.03,ON PEAK,WINTER
2021-01-22 18:00:00,10943,2.5,61.66,ON PEAK,WINTER
2021-01-22 19:00:00,10769,2.5,47.61,ON PEAK,WINTER
2021-01-22 20:00:00,10609,2.5,44.78,ON PEAK,WINTER
2021-01-22 21:00:00,10451,2.5,42.93,ON PEAK,WINTER
2021-01-22 22:00:00,10210,2.5,41.5,ON PEAK,WINTER
2021-01-22 23:00:00,9959,2.5,41.61,OFF PEAK,WINTER
2021-01-23 00:00:00,9818,2.51,32.81,OFF PEAK,WINTER
2021-01-23 01:00:00,9704,2.51,33.87,OFF PEAK,WINTER
2021-01-23 02:00:00,9661,2.51,40.49,OFF PEAK,WINTER
2021-01-23 03:00:00,9650,2.51,40.64,OFF PEAK,WINTER
2021-01-23 04:00:00,9657,2.51,41.7,OFF PEAK,WINTER
2021-01-23 05:00:00,9722,2.51,39.0,OFF PEAK,WINTER
2021-01-23 06:00:00,9867,2.51,38.92,OFF PEAK,WINTER
2021-01-23 07:00:00,10103,2.51,38.96,ON PEAK,WINTER
2021-01-23 08:00:00,10331,2.51,46.21,ON PEAK,WINTER
2021-01-23 09:00:00,10505,2.51,48.75,ON PEAK,WINTER
2021-01-23 10:00:00,10705,2.51,54.45,ON PEAK,WINTER
2021-01-23 11:00:00,10761,2.51,56.88,ON PEAK,WINTER
2021-01-23 12:00:00,10737,2.51,53.88,ON PEAK,WINTER
2021-01-23 13:00:00,10638,2.51,44.5,ON PEAK,WINTER
2021-01-23 14:00:00,10608,2.51,45.41,ON PEAK,WINTER
2021-01-23 15:00:00,10634,2.51,38.97,ON PEAK,WINTER
2021-01-23 16:00:00,10813,2.51,43.5,ON PEAK,WINTER
2021-01-23 17:00:00,11147,2.51,50.97,ON PEAK,WINTER
2021-01-23 18:00:00,11086,2.51,51.93,ON PEAK,WINTER
2021-01-23 19:00:00,10946,2.51,49.02,ON PEAK,WINTER
2021-01-23 20:00:00,10807,2.51,39.62,ON PEAK,WINTER
2021-01-23 21:00:00,10705,2.51,40.85,ON PEAK,WINTER
2021-01-23 22:00:00,10504,2.51,42.62,ON PEAK,WINTER
2021-01-23 23:00:00,10258,2.51,45.46,OFF PEAK,WINTER
2021-01-24 00:00:00,10075,2.62,45.25,OFF PEAK,WINTER
2021-01-24 01:00:00,9962,2.62,45.21,OFF PEAK,WINTER
2021-01-24 02:00:00,9931,2.62,39.5,OFF PEAK,WINTER
2021-01-24 03:00:00,9931,2.62,39.39,OFF PEAK,WINTER
2021-01-24 04:00:00,9956,2.62,42.73,OFF PEAK,WINTER
2021-01-24 05:00:00,10012,2.62,45.78,OFF PEAK,WINTER
2021-01-24 06:00:00,10111,2.62,46.26,OFF PEAK,WINTER
2021-01-24 07:00:00,10314,2.62,44.94,ON PEAK,WINTER
2021-01-24 08:00:00,10493,2.62,41.52,ON PEAK,WINTER
2021-01-24 09:00:00,10602,2.62,38.54,ON PEAK,WINTER
2021-01-24 10:00:00,10751,2.62,43.17,ON PEAK,WINTER
2021-01-24 11:00:00,10838,2.62,46.22,ON PEAK,WINTER
2021-01-24 12:00:00,10866,2.62,46.22,ON PEAK,WINTER
2021-01-24 13:00:00,10821,2.62,46.22,ON PEAK,WINTER
2021-01-24 14:00:00,10829,2.62,52.74,ON PEAK,WINTER
2021-01-24 15:00:00,10891,2.62,115.13,ON PEAK,WINTER
2021-01-24 16:00:00,10880,2.62,693.88,ON PEAK,WINTER
2021-01-24 17:00:00,11173,2.62,875.25,ON PEAK,WINTER
2021-01-24 18:00:00,11110,2.62,850.76,ON PEAK,WINTER
2021-01-24 19:00:00,10933,2.62,249.55,ON PEAK,WINTER
2021-01-24 20:00:00,10794,2.62,306.39,ON PEAK,WINTER
2021-01-24 21:00:00,10712,2.62,53.73,ON PEAK,WINTER
2021-01-24 22:00:00,10498,2.62,47.32,ON PEAK,WINTER
2021-01-24 23:00:00,10270,2.62,46.56,OFF PEAK,WINTER
2021-01-25 00:00:00,10145,2.64,46.96,OFF PEAK,WINTER
2021-01-25 01:00:00,10074,2.64,46.16,OFF PEAK,WINTER
2021-01-25 02:00:00,10041,2.64,46.32,OFF PEAK,WINTER
2021-01-25 03:00:00,10041,2.64,46.5,OFF PEAK,WINTER
2021-01-25 04:00:00,10057,2.64,46.47,OFF PEAK,WINTER
2021-01-25 05:00:00,10202,2.64,48.73,OFF PEAK,WINTER
2021-01-25 06:00:00,10588,2.64,51.21,OFF PEAK,WINTER
2021-01-25 07:00:00,10965,2.64,535.34,ON PEAK,WINTER
2021-01-25 08:00:00,10993,2.64,657.66,ON PEAK,WINTER
2021-01-25 09:00:00,11026,2.64,665.7,ON PEAK,WINTER
2021-01-25 10:00:00,11088,2.64,427.05,ON PEAK,WINTER
2021-01-25 11:00:00,11179,2.64,397.77,ON PEAK,WINTER
2021-01-25 12:00:00,11131,2.64,520.97,ON PEAK,WINTER
2021-01-25 13:00:00,11060,2.64,165.4,ON PEAK,WINTER
2021-01-25 14:00:00,11054,2.64,418.44,ON PEAK,WINTER
2021-01-25 15:00:00,11024,2.64,366.71,ON PEAK,WINTER
2021-01-25 16:00:00,11156,2.64,604.96,ON PEAK,WINTER
2021-01-25 17:00:00,11401,2.64,730.13,ON PEAK,WINTER
2021-01-25 18:00:00,11177,2.64,288.99,ON PEAK,WINTER
2021-01-25 19:00:00,10986,2.64,244.44,ON PEAK,WINTER
2021-01-25 20:00:00,10914,2.64,58.28,ON PEAK,WINTER
2021-01-25 21:00:00,10873,2.64,74.14,ON PEAK,WINTER
2021-01-25 22:00:00,10601,2.64,47.83,ON PEAK,WINTER
2021-01-25 23:00:00,10349,2.64,46.48,OFF PEAK,WINTER
2021-01-26 00:00:00,10211,2.75,45.24,OFF PEAK,WINTER
2021-01-26 01:00:00,10144,2.75,43.22,OFF PEAK,WINTER
2021-01-26 02:00:00,10076,2.75,40.95,OFF PEAK,WINTER
2021-01-26 03:00:00,10058,2.75,40.55,OFF PEAK,WINTER
2021-01-26 04:00:00,10082,2.75,42.42,OFF PEAK,WINTER
2021-01-26 05:00:00,10170,2.75,42.68,OFF PEAK,WINTER
2021-01-26 06:00:00,10499,2.75,44.87,OFF PEAK,WINTER
2021-01-26 07:00:00,10971,2.75,46.23,ON PEAK,WINTER
2021-01-26 08:00:00,11227,2.75,49.11,ON PEAK,WINTER
2021-01-26 09:00:00,11269,2.75,47.77,ON PEAK,WINTER
2021-01-26 10:00:00,11292,2.75,50.55,ON PEAK,WINTER
2021-01-26 11:00:00,11317,2.75,49.59,ON PEAK,WINTER
2021-01-26 12:00:00,11283,2.75,77.71,ON PEAK,WINTER
2021-01-26 13:00:00,11238,2.75,95.75,ON PEAK,WINTER
2021-01-26 14:00:00,11134,2.75,115.34,ON PEAK,WINTER
2021-01-26 15:00:00,11103,2.75,99.89,ON PEAK,WINTER
2021-01-26 16:00:00,11125,2.75,549.74,ON PEAK,WINTER
2021-01-26 17:00:00,11319,2.75,701.14,ON PEAK,WINTER
2021-01-26 18:00:00,11179,2.75,608.62,ON PEAK,WINTER
2021-01-26 19:00:00,10973,2.75,198.53,ON PEAK,WINTER
2021-01-26 20:00:00,10941,2.75,51.78,ON PEAK,WINTER
2021-01-26 21:00:00,10783,2.75,48.86,ON PEAK,WINTER
2021-01-26 22:00:00,10503,2.75,42.32,ON PEAK,WINTER
2021-01-26 23:00:00,10266,2.75,39.35,OFF PEAK,WINTER
2021-01-27 00:00:00,10157,2.83,38.95,OFF PEAK,WINTER
2021-01-27 01:00:00,10061,2.83,38.89,OFF PEAK,WINTER
2021-01-27 02:00:00,9988,2.83,38.4,OFF PEAK,WINTER
2021-01-27 03:00:00,9977,2.83,38.25,OFF PEAK,WINTER
2021-01-27 04:00:00,9996,2.83,38.39,OFF PEAK,WINTER
2021-01-27 05:00:00,10149,2.83,38.95,OFF PEAK,WINTER
2021-01-27 06:00:00,10478,2.83,40.04,OFF PEAK,WINTER
2021-01-27 07:00:00,10913,2.83,44.23,ON PEAK,WINTER
2021-01-27 08:00:00,11144,2.83,48.89,ON PEAK,WINTER
2021-01-27 09:00:00,11180,2.83,54.25,ON PEAK,WINTER
2021-01-27 10:00:00,11239,2.83,68.94,ON PEAK,WINTER
2021-01-27 11:00:00,11205,2.83,105.67,ON PEAK,WINTER
2021-01-27 12:00:00,11127,2.83,209.39,ON PEAK,WINTER
2021-01-27 13:00:00,11024,2.83,102.42,ON PEAK,WINTER
2021-01-27 14:00:00,10995,2.83,94.68,ON PEAK,WINTER
2021-01-27 15:00:00,10945,2.83,482.12,ON PEAK,WINTER
2021-01-27 16:00:00,11033,2.83,493.0,ON PEAK,WINTER
2021-01-27 17:00:00,11291,2.83,555.16,ON PEAK,WINTER
2021-01-27 18:00:00,11180,2.83,480.95,ON PEAK,WINTER
2021-01-27 19:00:00,10997,2.83,185.6,ON PEAK,WINTER
2021-01-27 20:00:00,10956,2.83,60.79,ON PEAK,WINTER
2021-01-27 21:00:00,10808,2.83,43.89,ON PEAK,WINTER
2021-01-27 22:00:00,10597,2.83,43.48,ON PEAK,WINTER
2021-01-27 23:00:00,10377,2.83,43.29,OFF PEAK,WINTER
2021-01-28 00:00:00,10219,2.78,40.64,OFF PEAK,WINTER
2021-01-28 01:00:00,10126,2.78,39.93,OFF PEAK,WINTER
2021-01-28 02:00:00,10091,2.78,39.77,OFF PEAK,WINTER
2021-01-28 03:00:00,10067,2.78,39.64,OFF PEAK,WINTER
2021-01-28 04:00:00,10125,2.78,40.0,OFF PEAK,WINTER
2021-01-28 05:00:00,10253,2.78,42.08,OFF PEAK,WINTER
2021-01-28 06:00:00,10488,2.78,148.34,OFF PEAK,WINTER
2021-01-28 07:00:00,10835,2.78,576.45,ON PEAK,WINTER
2021-01-28 08:00:00,10955,2.78,601.4,ON PEAK,WINTER
2021-01-28 09:00:00,10945,2.78,703.89,ON PEAK,WINTER
2021-01-28 10:00:00,10940,2.78,401.66,ON PEAK,WINTER
2021-01-28 11:00:00,11053,2.78,204.47,ON PEAK,WINTER
2021-01-28 12:00:00,10934,2.78,267.26,ON PEAK,WINTER
2021-01-28 13:00:00,10927,2.78,177.46,ON PEAK,WINTER
2021-01-28 14:00:00,10947,2.78,182.05,ON PEAK,WINTER
2021-01-28 15:00:00,10973,2.78,110.0,ON PEAK,WINTER
2021-01-28 16:00:00,11170,2.78,72.36,ON PEAK,WINTER
2021-01-28 17:00:00,11309,2.78,351.21,ON PEAK,WINTER
2021-01-28 18:00:00,11226,2.78,66.15,ON PEAK,WINTER
2021-01-28 19:00:00,11084,2.78,56.7,ON PEAK,WINTER
2021-01-28 20:00:00,10942,2.78,51.64,ON PEAK,WINTER
2021-01-28 21:00:00,10745,2.78,48.5,ON PEAK,WINTER
2021-01-28 22:00:00,10505,2.78,44.39,ON PEAK,WINTER
2021-01-28 23:00:00,10281,2.78,43.57,OFF PEAK,WINTER
2021-01-29 00:00:00,10115,2.75,41.58,OFF PEAK,WINTER
2021-01-29 01:00:00,10102,2.75,39.95,OFF PEAK,WINTER
2021-01-29 02:00:00,10092,2.75,39.95,OFF PEAK,WINTER
2021-01-29 03:00:00,10097,2.75,39.95,OFF PEAK,WINTER
2021-01-29 04:00:00,10065,2.75,40.23,OFF PEAK,WINTER
2021-01-29 05:00:00,10185,2.75,43.04,OFF PEAK,WINTER
2021-01-29 06:00:00,10360,2.75,313.89,OFF PEAK,WINTER
2021-01-29 07:00:00,10684,2.75,409.9,ON PEAK,WINTER
2021-01-29 08:00:00,10809,2.75,506.59,ON PEAK,WINTER
2021-01-29 09:00:00,10841,2.75,497.58,ON PEAK,WINTER
2021-01-29 10:00:00,10830,2.75,388.24,ON PEAK,WINTER
2021-01-29 11:00:00,10805,2.75,446.45,ON PEAK,WINTER
2021-01-29 12:00:00,10715,2.75,462.36,ON PEAK,WINTER
2021-01-29 13:00:00,10660,2.75,407.83,ON PEAK,WINTER
2021-01-29 14:00:00,10664,2.75,90.0,ON PEAK,WINTER
2021-01-29 15:00:00,10732,2.75,84.75,ON PEAK,WINTER
2021-01-29 16:00:00,10846,2.75,57.89,ON PEAK,WINTER
2021-01-29 17:00:00,11167,2.75,162.37,ON PEAK,WINTER
2021-01-29 18:00:00,11170,2.75,62.9,ON PEAK,WINTER
2021-01-29 19:00:00,11091,2.75,62.15,ON PEAK,WINTER
2021-01-29 20:00:00,10940,2.75,45.31,ON PEAK,WINTER
2021-01-29 21:00:00,10736,2.75,49.6,ON PEAK,WINTER
2021-01-29 22:00:00,10497,2.75,47.57,ON PEAK,WINTER
2021-01-29 23:00:00,10304,2.75,52.03,OFF PEAK,WINTER
2021-01-30 00:00:00,10125,2.76,49.8,OFF PEAK,WINTER
2021-01-30 01:00:00,10073,2.76,49.4,OFF PEAK,WINTER
2021-01-30 02:00:00,10032,2.76,49.0,OFF PEAK,WINTER
2021-01-30 03:00:00,10059,2.76,49.0,OFF PEAK,WINTER
2021-01-30 04:00:00,10067,2.76,49.82,OFF PEAK,WINTER
2021-01-30 05:00:00,10112,2.76,98.03,OFF PEAK,WINTER
2021-01-30 06:00:00,10184,2.76,124.8,OFF PEAK,WINTER
2021-01-30 07:00:00,10380,2.76,85.91,ON PEAK,WINTER
2021-01-30 08:00:00,10459,2.76,89.11,ON PEAK,WINTER
2021-01-30 09:00:00,10627,2.76,54.97,ON PEAK,WINTER
2021-01-30 10:00:00,10684,2.76,92.74,ON PEAK,WINTER
2021-01-30 11:00:00,10733,2.76,45.82,ON PEAK,WINTER
2021-01-30 12:00:00,10679,2.76,68.28,ON PEAK,WINTER
2021-01-30 13:00:00,10595,2.76,37.84,ON PEAK,WINTER
2021-01-30 14:00:00,10508,2.76,37.02,ON PEAK,WINTER
2021-01-30 15:00:00,10502,2.76,40.17,ON PEAK,WINTER
2021-01-30 16:00:00,10636,2.76,45.14,ON PEAK,WINTER
2021-01-30 17:00:00,11042,2.76,52.02,ON PEAK,WINTER
2021-01-30 18:00:00,11075,2.76,84.32,ON PEAK,WINTER
2021-01-30 19:00:00,10916,2.76,47.14,ON PEAK,WINTER
2021-01-30 20:00:00,10783,2.76,37.12,ON PEAK,WINTER
2021-01-30 21:00:00,10659,2.76,37.5,ON PEAK,WINTER
2021-01-30 22:00:00,10450,2.76,39.66,ON PEAK,WINTER
2021-01-30 23:00:00,10223,2.76,44.63,OFF PEAK,WINTER
2021-01-31 00:00:00,10007,2.62,39.02,OFF PEAK,WINTER
2021-01-31 01:00:00,9898,2.62,37.21,OFF PEAK,WINTER
2021-01-31 02:00:00,9854,2.62,31.1,OFF PEAK,WINTER
2021-01-31 03:00:00,9865,2.62,28.14,OFF PEAK,WINTER
2021-01-31 04:00:00,9874,2.62,36.47,OFF PEAK,WINTER
2021-01-31 05:00:00,9920,2.62,35.2,OFF PEAK,WINTER
2021-01-31 06:00:00,10002,2.62,35.54,OFF PEAK,WINTER
2021-01-31 07:00:00,10210,2.62,31.07,ON PEAK,WINTER
2021-01-31 08:00:00,10381,2.62,36.41,ON PEAK,WINTER
2021-01-31 09:00:00,10548,2.62,38.38,ON PEAK,WINTER
2021-01-31 10:00:00,10644,2.62,38.43,ON PEAK,WINTER
2021-01-31 11:00:00,10624,2.62,38.58,ON PEAK,WINTER
2021-01-31 12:00:00,10607,2.62,37.85,ON PEAK,WINTER
2021-01-31 13:00:00,10528,2.62,36.46,ON PEAK,WINTER
2021-01-31 14:00:00,10517,2.62,36.58,ON PEAK,WINTER
2021-01-31 15:00:00,10581,2.62,37.24,ON PEAK,WINTER
2021-01-31 16:00:00,10735,2.62,37.39,ON PEAK,WINTER
2021-01-31 17:00:00,11068,2.62,39.05,ON PEAK,WINTER
2021-01-31 18:00:00,11086,2.62,38.36,ON PEAK,WINTER
2021-01-31 19:00:00,10933,2.62,36.39,ON PEAK,WINTER
2021-01-31 20:00:00,10769,2.62,34.24,ON PEAK,WINTER
2021-01-31 21:00:00,10564,2.62,29.17,ON PEAK,WINTER
2021-01-31 22:00:00,10267,2.62,25.46,ON PEAK,WINTER
2021-01-31 23:00:00,10016,2.62,26.05,OFF PEAK,WINTER
2021-02-01 00:00:00,9848,2.98,22.54,OFF PEAK,WINTER
2021-02-01 01:00:00,9763,2.98,23.87,OFF PEAK,WINTER
2021-02-01 02:00:00,9764,2.98,20.96,OFF PEAK,WINTER
2021-02-01 03:00:00,9666,2.98,25.72,OFF PEAK,WINTER
2021-02-01 04:00:00,9730,2.98,27.67,OFF PEAK,WINTER
2021-02-01 05:00:00,9894,2.98,26.43,OFF PEAK,WINTER
2021-02-01 06:00:00,10238,2.98,31.63,OFF PEAK,WINTER
2021-02-01 07:00:00,10698,2.98,36.12,ON PEAK,WINTER
2021-02-01 08:00:00,10903,2.98,37.62,ON PEAK,WINTER
2021-02-01 09:00:00,10907,2.98,39.12,ON PEAK,WINTER
2021-02-01 10:00:00,10913,2.98,41.76,ON PEAK,WINTER
2021-02-01 11:00:00,10896,2.98,40.6,ON PEAK,WINTER
2021-02-01 12:00:00,10842,2.98,40.41,ON PEAK,WINTER
2021-02-01 13:00:00,10839,2.98,39.16,ON PEAK,WINTER
2021-02-01 14:00:00,10816,2.98,37.76,ON PEAK,WINTER
2021-02-01 15:00:00,10817,2.98,37.86,ON PEAK,WINTER
2021-02-01 16:00:00,10948,2.98,42.69,ON PEAK,WINTER
2021-02-01 17:00:00,11164,2.98,50.44,ON PEAK,WINTER
2021-02-01 18:00:00,11117,2.98,44.4,ON PEAK,WINTER
2021-02-01 19:00:00,10939,2.98,40.88,ON PEAK,WINTER
2021-02-01 20:00:00,10761,2.98,38.68,ON PEAK,WINTER
2021-02-01 21:00:00,10578,2.98,37.99,ON PEAK,WINTER
2021-02-01 22:00:00,10308,2.98,37.85,ON PEAK,WINTER
2021-02-01 23:00:00,10011,2.98,37.79,OFF PEAK,WINTER
